typeID,solarSystemID,radius,itemName
13,30001491,16290000,R-G1SF X
2016,30001492,1930000,6-NCE7 I
11,30001492,6620000,6-NCE7 II
2017,30001492,9570000,6-NCE7 III
2017,30001492,9770000,6-NCE7 IV
13,30001492,22010000,6-NCE7 V
13,30001492,12860000,6-NCE7 VI
13,30001492,14940000,6-NCE7 VII
12,30001492,14920000,6-NCE7 VIII
2015,30001493,1910000,WDJQ-G I
2017,30001493,6160000,WDJQ-G II
2016,30001493,3720000,WDJQ-G III
2017,30001493,11990000,WDJQ-G IV
13,30001493,46100000,WDJQ-G V
13,30001493,98530000,WDJQ-G VI
12,30001493,9420000,WDJQ-G VII
2015,30001494,2760000,JS3-RS I
2063,30001494,3150000,JS3-RS II
2014,30001494,6490000,JS3-RS III
2016,30001494,3560000,JS3-RS IV
2016,30001494,3580000,JS3-RS V
13,30001494,19230000,JS3-RS VI
2015,30001494,4110000,JS3-RS VII
13,30001494,25290000,JS3-RS VIII
13,30001494,15520000,JS3-RS IX
13,30001494,14310000,JS3-RS X
2016,30001495,4150000,JX-T1W I
2015,30001495,3890000,JX-T1W II
2016,30001495,8010000,JX-T1W III
11,30001495,9170000,JX-T1W IV
13,30001495,24140000,JX-T1W V
13,30001495,29790000,JX-T1W VI
13,30001495,15270000,JX-T1W VII
2063,30001496,1580000,CZ-CED I
2017,30001496,5360000,CZ-CED II
13,30001496,27600000,CZ-CED III
13,30001496,39000000,CZ-CED IV
13,30001496,27710000,CZ-CED V
12,30001496,13750000,CZ-CED VI
2016,30001496,4650000,CZ-CED VII
2016,30001497,2540000,BKK4-H I
2016,30001497,2510000,BKK4-H II
11,30001497,4770000,BKK4-H III
11,30001497,5950000,BKK4-H IV
11,30001497,4180000,BKK4-H V
2017,30001497,8170000,BKK4-H VI
2017,30001497,14580000,BKK4-H VII
2015,30001497,6080000,BKK4-H VIII
13,30001497,38750000,BKK4-H IX
11,30001497,6860000,BKK4-H X
2014,30001497,8560000,BKK4-H XI
2016,30001498,2410000,Y-4V7U I
2016,30001498,2350000,Y-4V7U II
11,30001498,9180000,Y-4V7U III
2016,30001498,11870000,Y-4V7U IV
13,30001498,45360000,Y-4V7U V
2016,30001498,11550000,Y-4V7U VI
11,30001499,6380000,L-TPN0 I
13,30001499,34810000,L-TPN0 II
13,30001499,26940000,L-TPN0 III
13,30001499,147760000,L-TPN0 IV
12,30001499,9580000,L-TPN0 V
2017,30001499,7980000,L-TPN0 VI
2016,30001500,1840000,3-XORH I
2015,30001500,3220000,3-XORH II
2014,30001500,5120000,3-XORH III
11,30001500,6610000,3-XORH IV
2014,30001500,10040000,3-XORH V
13,30001500,19040000,3-XORH VI
11,30001500,9120000,3-XORH VII
2015,30001501,1850000,G1VU-H I
2016,30001501,3280000,G1VU-H II
2016,30001501,3450000,G1VU-H III
2016,30001501,3440000,G1VU-H IV
2016,30001501,5250000,G1VU-H V
2016,30001501,5010000,G1VU-H VI
13,30001501,20920000,G1VU-H VII
2016,30001501,3330000,G1VU-H VIII
13,30001501,23970000,G1VU-H IX
2016,30001501,12170000,G1VU-H X
13,30001501,26440000,G1VU-H XI
2017,30001501,8880000,G1VU-H XII
2015,30001502,2910000,W6H6-K I
2016,30001502,4910000,W6H6-K II
13,30001502,20740000,W6H6-K III
13,30001502,93920000,W6H6-K IV
12,30001502,7410000,W6H6-K V
2015,30001503,2110000,6-23NU I
2017,30001503,5380000,6-23NU II
2016,30001503,4120000,6-23NU III
13,30001503,14780000,6-23NU IV
13,30001503,44600000,6-23NU V
13,30001503,96250000,6-23NU VI
2016,30001504,4520000,DVAR-P I
2016,30001504,4160000,DVAR-P II
11,30001504,7810000,DVAR-P III
13,30001504,21310000,DVAR-P IV
13,30001504,20770000,DVAR-P V
13,30001504,49730000,DVAR-P VI
13,30001504,46910000,DVAR-P VII
13,30001504,55500000,DVAR-P VIII
12,30001504,20230000,DVAR-P IX
2016,30001505,4560000,J-JS0D I
2016,30001505,4630000,J-JS0D II
2015,30001505,5160000,J-JS0D III
2014,30001505,6310000,J-JS0D IV
2017,30001505,8060000,J-JS0D V
2016,30001505,6480000,J-JS0D VI
13,30001505,36240000,J-JS0D VII
13,30001505,102730000,J-JS0D VIII
13,30001505,22500000,J-JS0D IX
2016,30001506,2870000,VR3-PS I
2017,30001506,6360000,VR3-PS II
2016,30001506,2670000,VR3-PS III
2016,30001506,3870000,VR3-PS IV
2016,30001506,2570000,VR3-PS V
13,30001506,20370000,VR3-PS VI
13,30001506,15610000,VR3-PS VII
13,30001506,13380000,VR3-PS VIII
2014,30001506,3020000,VR3-PS IX
2015,30001507,6780000,LH-J8H I
2017,30001507,8960000,LH-J8H II
2016,30001507,8920000,LH-J8H III
13,30001507,44080000,LH-J8H IV
13,30001507,116600000,LH-J8H V
13,30001507,69010000,LH-J8H VI
13,30001507,15830000,LH-J8H VII
2014,30001507,2390000,LH-J8H VIII
2017,30001507,7570000,LH-J8H IX
12,30001507,6050000,LH-J8H X
2015,30001508,2650000,I9D-0D I
2016,30001508,2590000,I9D-0D II
11,30001508,7420000,I9D-0D III
11,30001508,7650000,I9D-0D IV
2016,30001508,4370000,I9D-0D V
2016,30001508,5390000,I9D-0D VI
13,30001508,53910000,I9D-0D VII
2016,30001508,5460000,I9D-0D VIII
2016,30001509,2210000,HGB-C6 I
2016,30001509,2730000,HGB-C6 II
2016,30001509,5350000,HGB-C6 III
13,30001509,12890000,HGB-C6 IV
13,30001509,16050000,HGB-C6 V
13,30001509,26450000,HGB-C6 VI
13,30001509,11510000,HGB-C6 VII
2015,30001510,2470000,2L5-FI I
2015,30001510,2400000,2L5-FI II
2016,30001510,5040000,2L5-FI III
2015,30001510,4730000,2L5-FI IV
11,30001510,7640000,2L5-FI V
11,30001510,8280000,2L5-FI VI
2016,30001510,3520000,2L5-FI VII
13,30001510,66110000,2L5-FI VIII
2017,30001510,6480000,2L5-FI IX
2016,30001511,4160000,RS08-B I
2016,30001511,4420000,RS08-B II
11,30001511,8170000,RS08-B III
13,30001511,22480000,RS08-B IV
13,30001511,13660000,RS08-B V
2016,30001511,12370000,RS08-B VI
13,30001511,46520000,RS08-B VII
11,30001511,5310000,RS08-B VIII
13,30001511,37700000,RS08-B IX
12,30001511,27420000,RS08-B X
12,30001511,12260000,RS08-B XI
2015,30001511,2380000,RS08-B XII
2015,30001512,2150000,4U-14I I
2016,30001512,3610000,4U-14I II
2016,30001512,4040000,4U-14I III
2017,30001512,6510000,4U-14I IV
13,30001512,13600000,4U-14I V
13,30001512,26910000,4U-14I VI
13,30001512,15500000,4U-14I VII
13,30001512,33740000,4U-14I VIII
13,30001512,28060000,4U-14I IX
2016,30001513,2280000,H-EDXD I
2015,30001513,1820000,H-EDXD II
2016,30001513,5830000,H-EDXD III
2017,30001513,3900000,H-EDXD IV
2016,30001513,3020000,H-EDXD V
13,30001513,35320000,H-EDXD VI
13,30001513,40980000,H-EDXD VII
13,30001513,26500000,H-EDXD VIII
13,30001513,17420000,H-EDXD IX
2014,30001513,2640000,H-EDXD X
2017,30001514,5520000,8-ULAA I
2016,30001514,2640000,8-ULAA II
11,30001514,6280000,8-ULAA III
11,30001514,12000000,8-ULAA IV
13,30001514,25110000,8-ULAA V
13,30001514,49650000,8-ULAA VI
13,30001514,48580000,8-ULAA VII
13,30001514,54330000,8-ULAA VIII
2016,30001514,4490000,8-ULAA IX
2015,30001515,1820000,KF1-DU I
11,30001515,11660000,KF1-DU II
11,30001515,4100000,KF1-DU III
2017,30001515,12380000,KF1-DU IV
2017,30001515,4630000,KF1-DU V
13,30001515,57690000,KF1-DU VI
13,30001515,36440000,KF1-DU VII
2017,30001515,18090000,KF1-DU VIII
2016,30001515,3640000,KF1-DU IX
2016,30001516,2560000,W-WQM5 I
2015,30001516,2950000,W-WQM5 II
2016,30001516,4070000,W-WQM5 III
2017,30001516,7720000,W-WQM5 IV
2017,30001516,6210000,W-WQM5 V
2017,30001516,8110000,W-WQM5 VI
13,30001516,20230000,W-WQM5 VII
13,30001516,13170000,W-WQM5 VIII
13,30001516,36850000,W-WQM5 IX
13,30001516,24840000,W-WQM5 X
2017,30001517,5160000,G5J-LH I
2017,30001517,13470000,G5J-LH II
11,30001517,11420000,G5J-LH III
13,30001517,19350000,G5J-LH IV
13,30001517,23050000,G5J-LH V
13,30001517,45790000,G5J-LH VI
2017,30001517,9920000,G5J-LH VII
2016,30001517,10100000,G5J-LH VIII
2014,30001517,2740000,G5J-LH IX
2016,30001518,2900000,H7OL-I I
2016,30001518,3870000,H7OL-I II
13,30001518,16820000,H7OL-I III
13,30001518,41730000,H7OL-I IV
13,30001518,17410000,H7OL-I V
11,30001518,8450000,H7OL-I VI
13,30001518,20890000,H7OL-I VII
2016,30001519,2080000,TO21-U I
2016,30001519,2740000,TO21-U II
2014,30001519,2160000,TO21-U III
2016,30001519,3950000,TO21-U IV
11,30001519,4170000,TO21-U V
11,30001519,5430000,TO21-U VI
11,30001519,4450000,TO21-U VII
13,30001519,18470000,TO21-U VIII
2016,30001520,3400000,RN-5K9 I
11,30001520,4370000,RN-5K9 II
2016,30001520,5480000,RN-5K9 III
11,30001520,6440000,RN-5K9 IV
2015,30001520,2620000,RN-5K9 V
13,30001520,13240000,RN-5K9 VI
2014,30001520,4300000,RN-5K9 VII
2016,30001521,2010000,0M-M64 I
2016,30001521,2640000,0M-M64 II
2016,30001521,2360000,0M-M64 III
2017,30001521,4310000,0M-M64 IV
11,30001521,11210000,0M-M64 V
13,30001521,18990000,0M-M64 VI
13,30001521,42900000,0M-M64 VII
13,30001521,41140000,0M-M64 VIII
2014,30001521,10840000,0M-M64 IX
2063,30001522,1650000,W5-SGC I
2017,30001522,5630000,W5-SGC II
2017,30001522,5630000,W5-SGC III
2014,30001522,3890000,W5-SGC IV
13,30001522,96590000,W5-SGC V
12,30001522,21490000,W5-SGC VI
12,30001522,14800000,W5-SGC VII
2016,30001523,1960000,8RV-1L I
2016,30001523,3960000,8RV-1L II
2017,30001523,7760000,8RV-1L III
11,30001523,5480000,8RV-1L IV
2016,30001523,3520000,8RV-1L V
13,30001523,80040000,8RV-1L VI
2017,30001523,5290000,8RV-1L VII
13,30001523,26190000,8RV-1L VIII
13,30001523,30610000,8RV-1L IX
12,30001523,7850000,8RV-1L X
2015,30001524,2310000,1C-TD6 I
2016,30001524,1730000,1C-TD6 II
2063,30001524,2770000,1C-TD6 III
2016,30001524,3830000,1C-TD6 IV
2015,30001524,2250000,1C-TD6 V
2015,30001524,2790000,1C-TD6 VI
2015,30001524,6850000,1C-TD6 VII
13,30001524,15690000,1C-TD6 VIII
2016,30001524,5790000,1C-TD6 IX
13,30001524,51850000,1C-TD6 X
2014,30001524,6640000,1C-TD6 XI
13,30001524,20210000,1C-TD6 XII
2015,30001525,2210000,YBYX-1 I
2016,30001525,2760000,YBYX-1 II
2015,30001525,3730000,YBYX-1 III
2017,30001525,9970000,YBYX-1 IV
2015,30001525,4000000,YBYX-1 V
2015,30001525,12070000,YBYX-1 VI
13,30001525,22180000,YBYX-1 VII
2017,30001525,11440000,YBYX-1 VIII
13,30001525,31610000,YBYX-1 IX
2017,30001525,7040000,YBYX-1 X
2016,30001526,1830000,L-WG68 I
2016,30001526,5420000,L-WG68 II
2017,30001526,8050000,L-WG68 III
2016,30001526,8560000,L-WG68 IV
13,30001526,19120000,L-WG68 V
13,30001526,16670000,L-WG68 VI
13,30001526,46200000,L-WG68 VII
2016,30001526,6260000,L-WG68 VIII
13,30001526,100290000,L-WG68 IX
12,30001526,22950000,L-WG68 X
12,30001526,15820000,L-WG68 XI
2015,30001526,3420000,L-WG68 XII
2016,30001527,1800000,E4-E8W I
2015,30001527,1800000,E4-E8W II
2016,30001527,3520000,E4-E8W III
2016,30001527,2660000,E4-E8W IV
2015,30001527,8050000,E4-E8W V
2015,30001527,11510000,E4-E8W VI
2016,30001527,10760000,E4-E8W VII
13,30001527,16920000,E4-E8W VIII
2063,30001528,2100000,HIK-MC I
2015,30001528,2600000,HIK-MC II
2016,30001528,8880000,HIK-MC III
13,30001528,18700000,HIK-MC IV
13,30001528,19810000,HIK-MC V
13,30001528,19640000,HIK-MC VI
13,30001528,48520000,HIK-MC VII
13,30001528,19270000,HIK-MC VIII
12,30001528,11170000,HIK-MC IX
2015,30001529,1970000,B9EA-G I
2016,30001529,1780000,B9EA-G II
2016,30001529,3620000,B9EA-G III
2014,30001529,4810000,B9EA-G IV
2016,30001529,3110000,B9EA-G V
2015,30001529,3110000,B9EA-G VI
2017,30001529,9400000,B9EA-G VII
11,30001529,5560000,B9EA-G VIII
2017,30001529,5740000,B9EA-G IX
2016,30001529,9460000,B9EA-G X
2017,30001529,5690000,B9EA-G XI
13,30001529,15150000,B9EA-G XII
2016,30001529,9330000,B9EA-G XIII
2016,30001529,3690000,B9EA-G XIV
2015,30001530,2600000,E-BFLT I
2016,30001530,3450000,E-BFLT II
2016,30001530,12480000,E-BFLT III
2016,30001530,3370000,E-BFLT IV
13,30001530,59380000,E-BFLT V
13,30001530,20250000,E-BFLT VI
12,30001530,11320000,E-BFLT VII
2016,30001531,2130000,GZM-KB I
2016,30001531,4440000,GZM-KB II
2014,30001531,6240000,GZM-KB III
11,30001531,5640000,GZM-KB IV
11,30001531,11530000,GZM-KB V
13,30001531,44310000,GZM-KB VI
13,30001531,14000000,GZM-KB VII
2016,30001532,2370000,5LAJ-8 I
2015,30001532,2960000,5LAJ-8 II
2016,30001532,3380000,5LAJ-8 III
2015,30001532,4300000,5LAJ-8 IV
2016,30001532,2480000,5LAJ-8 V
11,30001532,9380000,5LAJ-8 VI
2016,30001532,8870000,5LAJ-8 VII
13,30001532,16070000,5LAJ-8 VIII
13,30001532,13560000,5LAJ-8 IX
13,30001532,18030000,5LAJ-8 X
13,30001532,24210000,5LAJ-8 XI
2015,30001533,3080000,C6C-K9 I
2016,30001533,2060000,C6C-K9 II
2017,30001533,6640000,C6C-K9 III
11,30001533,4820000,C6C-K9 IV
11,30001533,10240000,C6C-K9 V
2015,30001533,6880000,C6C-K9 VI
2016,30001533,5590000,C6C-K9 VII
13,30001533,23530000,C6C-K9 VIII
13,30001533,22450000,C6C-K9 IX
13,30001533,30600000,C6C-K9 X
2016,30001533,9610000,C6C-K9 XI
2017,30001533,10340000,C6C-K9 XII
2016,30001534,1710000,AL-JSG I
2015,30001534,2690000,AL-JSG II
2014,30001534,5090000,AL-JSG III
2017,30001534,5030000,AL-JSG IV
2016,30001534,5690000,AL-JSG V
13,30001534,17930000,AL-JSG VI
2016,30001534,3300000,AL-JSG VII
13,30001534,14010000,AL-JSG VIII
11,30001534,7930000,AL-JSG IX
2016,30001535,4140000,ETO-OT I
2017,30001535,3860000,ETO-OT II
2063,30001535,1740000,ETO-OT III
2016,30001535,8030000,ETO-OT IV
2015,30001535,4320000,ETO-OT V
13,30001535,103110000,ETO-OT VI
13,30001535,31880000,ETO-OT VII
12,30001535,28170000,ETO-OT VIII
2016,30001535,6200000,ETO-OT IX
2017,30001535,5850000,ETO-OT X
2016,30001535,3250000,ETO-OT XI
2016,30001535,2570000,ETO-OT XII
2016,30001536,2140000,KPI-OW I
2016,30001536,2020000,KPI-OW II
2015,30001536,2530000,KPI-OW III
2016,30001536,3420000,KPI-OW IV
2015,30001536,4830000,KPI-OW V
2014,30001536,2490000,KPI-OW VI
13,30001536,21420000,KPI-OW VII
13,30001536,31970000,KPI-OW VIII
13,30001536,24860000,KPI-OW IX
13,30001536,16160000,KPI-OW X
2016,30001537,1680000,A-J6SN I
2015,30001537,3200000,A-J6SN II
2015,30001537,7690000,A-J6SN III
2016,30001537,5990000,A-J6SN IV
13,30001537,20800000,A-J6SN V
13,30001537,25920000,A-J6SN VI
2015,30001537,6440000,A-J6SN VII
13,30001537,32280000,A-J6SN VIII
13,30001537,19950000,A-J6SN IX
2016,30001537,8010000,A-J6SN X
2016,30001538,2110000,OTJ-4W I
2015,30001538,3860000,OTJ-4W II
2016,30001538,5810000,OTJ-4W III
2014,30001538,6280000,OTJ-4W IV
11,30001538,6630000,OTJ-4W V
11,30001538,5790000,OTJ-4W VI
13,30001538,29070000,OTJ-4W VII
13,30001538,34640000,OTJ-4W VIII
13,30001538,28550000,OTJ-4W IX
13,30001538,21230000,OTJ-4W X
13,30001538,15320000,OTJ-4W XI
12,30001538,29800000,OTJ-4W XII
2016,30001539,2700000,AG-SYG I
2016,30001539,2600000,AG-SYG II
2016,30001539,5360000,AG-SYG III
2017,30001539,8900000,AG-SYG IV
2017,30001539,7620000,AG-SYG V
13,30001539,16280000,AG-SYG VI
13,30001539,46160000,AG-SYG VII
13,30001539,30220000,AG-SYG VIII
2016,30001540,2660000,1I5-0V I
2016,30001540,2330000,1I5-0V II
2016,30001540,3840000,1I5-0V III
2016,30001540,3250000,1I5-0V IV
13,30001540,15800000,1I5-0V V
13,30001540,15260000,1I5-0V VI
2016,30001540,2940000,1I5-0V VII
2016,30001540,3200000,1I5-0V VIII
13,30001540,26790000,1I5-0V IX
13,30001540,23650000,1I5-0V X
13,30001540,22210000,1I5-0V XI
2016,30001540,7780000,1I5-0V XII
2017,30001541,4670000,VX1-HV I
11,30001541,5930000,VX1-HV II
11,30001541,6760000,VX1-HV III
13,30001541,63010000,VX1-HV IV
13,30001541,39050000,VX1-HV V
13,30001541,69330000,VX1-HV VI
13,30001541,17510000,VX1-HV VII
2016,30001542,1810000,JNG7-K I
2016,30001542,2290000,JNG7-K II
2016,30001542,3150000,JNG7-K III
2016,30001542,4100000,JNG7-K IV
11,30001542,4730000,JNG7-K V
13,30001542,13450000,JNG7-K VI
2014,30001542,8530000,JNG7-K VII
13,30001542,23240000,JNG7-K VIII
2017,30001542,10910000,JNG7-K IX
13,30001542,20880000,JNG7-K X
12,30001542,12040000,JNG7-K XI
2017,30001543,8530000,K-XJJT I
13,30001543,15770000,K-XJJT II
11,30001543,5530000,K-XJJT III
13,30001543,39640000,K-XJJT IV
13,30001543,42650000,K-XJJT V
2016,30001543,10310000,K-XJJT VI
13,30001543,72240000,K-XJJT VII
12,30001543,20070000,K-XJJT VIII
2016,30001543,10630000,K-XJJT IX
2015,30001544,3660000,FO1U-K I
2015,30001544,5110000,FO1U-K II
2016,30001544,2760000,FO1U-K III
2015,30001544,8410000,FO1U-K IV
13,30001544,14120000,FO1U-K V
13,30001544,24910000,FO1U-K VI
13,30001544,50420000,FO1U-K VII
13,30001544,33920000,FO1U-K VIII
2014,30001544,2610000,FO1U-K IX
2016,30001545,1980000,6U-1RX I
2014,30001545,3440000,6U-1RX II
2014,30001545,3210000,6U-1RX III
11,30001545,4100000,6U-1RX IV
2016,30001545,8770000,6U-1RX V
13,30001545,16600000,6U-1RX VI
2016,30001545,5090000,6U-1RX VII
13,30001545,13970000,6U-1RX VIII
11,30001545,8070000,6U-1RX IX
11,30001545,6460000,6U-1RX X
2015,30001546,6030000,Y4OK-W I
11,30001546,4940000,Y4OK-W II
2017,30001546,7230000,Y4OK-W III
2063,30001546,10290000,Y4OK-W IV
13,30001546,112880000,Y4OK-W V
13,30001546,75110000,Y4OK-W VI
13,30001546,17730000,Y4OK-W VII
2016,30001546,4720000,Y4OK-W VIII
2015,30001547,5630000,P-NI4K I
13,30001547,20500000,P-NI4K II
13,30001547,17850000,P-NI4K III
13,30001547,25850000,P-NI4K IV
13,30001547,112500000,P-NI4K V
13,30001547,52570000,P-NI4K VI
12,30001547,8010000,P-NI4K VII
2016,30001548,1830000,T6T-BQ I
2015,30001548,3360000,T6T-BQ II
2016,30001548,5290000,T6T-BQ III
11,30001548,7210000,T6T-BQ IV
2016,30001548,2390000,T6T-BQ V
2016,30001548,8660000,T6T-BQ VI
13,30001548,17270000,T6T-BQ VII
13,30001548,84750000,T6T-BQ VIII
2015,30001549,2310000,N-PS2Y I
2015,30001549,3370000,N-PS2Y II
11,30001549,6340000,N-PS2Y III
11,30001549,6420000,N-PS2Y IV
13,30001549,13420000,N-PS2Y V
2014,30001549,6370000,N-PS2Y VI
2015,30001549,2900000,N-PS2Y VII
13,30001549,32690000,N-PS2Y VIII
13,30001549,13250000,N-PS2Y IX
2015,30001550,4760000,K-BBYU I
2017,30001550,9070000,K-BBYU II
2016,30001550,3290000,K-BBYU III
13,30001550,32800000,K-BBYU IV
13,30001550,147170000,K-BBYU V
13,30001550,50290000,K-BBYU VI
12,30001550,22420000,K-BBYU VII
13,30001550,12810000,K-BBYU VIII
2016,30001550,2660000,K-BBYU IX
2016,30001551,1910000,0J-MQW I
2016,30001551,2830000,0J-MQW II
2016,30001551,3150000,0J-MQW III
2017,30001551,14180000,0J-MQW IV
2016,30001551,10530000,0J-MQW V
13,30001551,17790000,0J-MQW VI
13,30001551,31170000,0J-MQW VII
13,30001551,46590000,0J-MQW VIII
13,30001551,30090000,0J-MQW IX
2014,30001551,8500000,0J-MQW X
12,30001551,20060000,0J-MQW XI
2015,30001552,4870000,XT-1E0 I
2016,30001552,3390000,XT-1E0 II
2016,30001552,2090000,XT-1E0 III
2017,30001552,7080000,XT-1E0 IV
2016,30001552,4730000,XT-1E0 V
13,30001552,20970000,XT-1E0 VI
13,30001552,26760000,XT-1E0 VII
13,30001552,53670000,XT-1E0 VIII
12,30001552,14970000,XT-1E0 IX
2016,30001553,2380000,3ET-G8 I
2016,30001553,2550000,3ET-G8 II
2015,30001553,3240000,3ET-G8 III
2014,30001553,2280000,3ET-G8 IV
11,30001553,7140000,3ET-G8 V
2015,30001553,2490000,3ET-G8 VI
2016,30001554,2060000,MOSA-I I
2017,30001554,5670000,MOSA-I II
2017,30001554,5480000,MOSA-I III
13,30001554,13010000,MOSA-I IV
13,30001554,13890000,MOSA-I V
13,30001554,20360000,MOSA-I VI
13,30001554,26620000,MOSA-I VII
13,30001554,37790000,MOSA-I VIII
13,30001554,13910000,MOSA-I IX
2016,30001555,2410000,B6-XE8 I
2015,30001555,1930000,B6-XE8 II
2017,30001555,4360000,B6-XE8 III
2016,30001555,5330000,B6-XE8 IV
2016,30001555,2060000,B6-XE8 V
13,30001555,39610000,B6-XE8 VI
2017,30001555,10790000,B6-XE8 VII
2017,30001555,18960000,B6-XE8 VIII
13,30001555,40320000,B6-XE8 IX
13,30001555,35270000,B6-XE8 X
12,30001555,12130000,B6-XE8 XI
13,30001556,139950000,JLH-FN I
13,30001556,112830000,JLH-FN II
2017,30001556,11620000,JLH-FN III
2016,30001556,6350000,JLH-FN IV
2016,30001556,2420000,JLH-FN V
2015,30001557,1800000,DFTK-D I
2016,30001557,2410000,DFTK-D II
2016,30001557,3430000,DFTK-D III
2017,30001557,4770000,DFTK-D IV
11,30001557,5160000,DFTK-D V
11,30001557,9580000,DFTK-D VI
11,30001557,10680000,DFTK-D VII
13,30001557,17590000,DFTK-D VIII
2016,30001557,12530000,DFTK-D IX
2016,30001557,11000000,DFTK-D X
13,30001557,21410000,DFTK-D XI
2016,30001558,2090000,4HF-4R I
2015,30001558,4010000,4HF-4R II
2014,30001558,5810000,4HF-4R III
13,30001558,12810000,4HF-4R IV
13,30001558,24830000,4HF-4R V
13,30001558,55370000,4HF-4R VI
12,30001558,13380000,4HF-4R VII
2015,30001559,2790000,Y8K-5B I
2016,30001559,1910000,Y8K-5B II
11,30001559,7050000,Y8K-5B III
2016,30001559,7440000,Y8K-5B IV
2017,30001559,14990000,Y8K-5B V
13,30001559,14580000,Y8K-5B VI
2016,30001559,2750000,Y8K-5B VII
13,30001559,19190000,Y8K-5B VIII
13,30001559,33630000,Y8K-5B IX
13,30001559,27870000,Y8K-5B X
2016,30001559,12570000,Y8K-5B XI
13,30001559,24660000,Y8K-5B XII
2014,30001559,2740000,Y8K-5B XIII
12,30001559,16610000,Y8K-5B XIV
2015,30001560,3250000,L7-BLT I
2015,30001560,5840000,L7-BLT II
2016,30001560,6840000,L7-BLT III
13,30001560,62770000,L7-BLT IV
2016,30001560,7310000,L7-BLT V
2016,30001560,3390000,L7-BLT VI
13,30001560,40650000,L7-BLT VII
13,30001560,13320000,L7-BLT VIII
13,30001560,26940000,L7-BLT IX
13,30001560,13230000,L7-BLT X
2016,30001560,4760000,L7-BLT XI
